title,content,url,category
Marcos will `never abolish NTF-Elcac Malaya,"MANILA, Philippines President Ferdinand Marcos Jr. will never abolish the National Task Force to End Local Communist Armed Conflict , a security council official said Wednesday. National Security Council Assistant Director General Jonathan Malaya made the pronouncement in response to renewed calls to abolish the NTF-Elcac. READ: Cocopea quits NTF-Elcac, cites academic freedom I am sorry to relay the bad news to them, that the President made it clear today that he will never abolish the NTF-Elcac, said Malaya in a Palace press conference. According to Malaya, Marcos, who also chairs the agency, recognizes the success achieved by the NTF-Elcac in decimating the terrorist activities of the Communist Party of the Philippines-New Peoples Army-National Democratic Front of the Philippines . I am encouraged by the reports. Our efforts are bearing fruit. We have to continue. It has been successful and we need to continue to invest in its success, Malaya quoted the Chief Executive as saying in a meeting. With this, Malaya stressed that the NTF-Elcac brought the NPA to its lowest point for more than 50 years. At present, only 1,050 remaining NPA armed members remain scattered and isolated in some parts of the country, reducing guerrilla fronts in the entire region from 89 to only one, he said. Malaya assured the public that with these achievements, the CPP-NPA-NDF would no longer pose a significant threat to the upcoming May elections.",https://newsinfo.inquirer.net/2047100/marcos-will-never-abolish-ntf-elcac-malaya,others
"Tensions soar between MMDA, Manibela members in San Juan protest rally","MANILA, Philippines Members of the transport group Manibela mobbed Metropolitan Manila Development Authority Special Operations Group Strike Force head Gabriel Go during a protest rally in San Juan City on Wednesday. Go, accompanied by his team, said they were asking some of the Manibela drivers to move their vehicles, which he said were already causing traffic congestion along Connecticut Street near Edsa. Apparently pina-paalis lang naman natin dahil nag cacause ng traffic eh theyre very aggressive na hindi na nagkakaintindihan. Ang samin youre causing traffic alisin natin ang mga sasakyan its up to you what you want to do diba its your right, he said in an ambush interview after he was mobbed by protesters. Di ko na napansin sinong nauna [nanakit] kasi Im just doing a dialogue with their president apparently medyo aggressive sila so sabi ko sa mga tao natin fallback na lang tayo, he added. As seen in the video, Go was mobbed by the Manibela members following a heated discussion. One member even threw a water bottle at the MMDA officer. We would have to check with our office kung ano man ang legal actions na we would take on this, he said. Manibela and other transport groups staged a protest near Transportation Secretary Vince Dizons office along Edsa Greenhills in San Juan City, marking the last day of their transport strike due to the Land Transportation Franchising Regulatory Boards alleged falsification of the data on the Public Transport Modernization Program . Valbuena, however, revealed they plan to extend the transport strike until Friday. To ensure public safety during the strike, the Philippine National Police deployed 48,555 personnel to various terminals and transportation hubs across the country. The PNP also dispatched over 1,400 vehicles to offer Libreng Sakay to commuters affected by the transport strike.",https://newsinfo.inquirer.net/2047090/fwd-mmda-officer-gabriel-go-mobbed-by-manibela-members-during-protest-in-san-juan,others
AFP remains united amid political tension after Duterte arrest,"MANILA, PhilippinesAs the country contends with the political tension fueled by the arrest and detention of former President Rodrigo Duterte, the military remains united and keen to perform its tasks in keeping with the 1987 Constitution. The Armed Forces of the Philippines deputy chief of staff, Lt. Gen. Jimmy Larida, made this pronouncement during a Presidential Communications Office panel discussion on Wednesday. Our chief of staff, General Romeo Brawner Jr., always talks to the field commanders and has only one matching order: to remain loyal to the national flag and always perform our task under the Constitution, Larida said in a mix of Filipino and English. Rest assured that the Armed Forces of the Philippines is one and united in serving our nation. That is, again, to perform our mission in accordance with the Constitution, Larida added. Senate President Francis Chiz Escudero recently issued a statement saying that the AFP should remain nonpartisan, particularly on the arrest of Duterte. Duterte was arrested on March 11 based on a warrant issued by the International Criminal Court for crimes against humanity allegations stemming from his administrations anti-narcotics campaign. The former president was flown to The Hague, Netherlands, where he is now awaiting the start of his trial. Escudero also appealed to Vice President Sara Duterte to stop trying to win over the military to take their side. READ: Public servants must be apolitical, keep off Duterte issues Palace In a Tuesday palace briefing, PCO Undersecretary Claire Castro defended the Senate president by saying, Public servants should be apolitical. The public servant should be apolitical. They should not be dragged into these personal issues, especially those of the Dutertes. SP [Senate President] Chiz Escudero is right: We should not keep calling on the military and the police to accommodate the requests of a particular person or a specific family, Castro said in Filipino.",https://newsinfo.inquirer.net/2047102/afp-remains-united-amid-political-tension-after-duterte-arrest,others
SC affirms graft conviction of former Pagsanjan Mayor ER Ejercito,"MANILA, Philippines The Supreme Court has upheld the graft conviction of former Pagsanjan Mayor Emilio Ramon ER Ejercito amid the illegal insurance deal he approved as mayor in 2008. In a 16-page decision, the SC First Decision affirmed that Ejercito and Marilyn Brue, owner of First Rapids Care Ventures , guilty of violating Republic Act No. 3019 or the Anti-Graft and Corrupt Practices Act. Both were sentenced to up to eight years in prison and permanently banned from holding public office. The case stemmed from a complaint filed by the United Boatmen Association of Pagsanjan , accusing Ejercito and other local officials of awarding a contract to FRCV without public bidding. Charges were filed against them by the Office of the Ombudsman before the Sandiganbayan, where Ejercito, Bruel, and several council membersexcluding the vice mayorwere convicted. Ejercito then elevated the case to the SC, arguing that the FRCV was just a qualified service provider that public bidding was unnecessary; while Bruel, claimed that the contract was for special services, not insurance. READ: No anomaly in insurance deal, says ex-governor But the SC in its decision disagreed, ruling that the contract was for insurance and therefore classified as goods requiring public bidding under the Government Procurement Reform Act. The SC found that Ejercito knowingly gave FRCV an unfair advantage, bypassing legal procedures and ignoring clear red flags. FRCV lacked a Certificate of Authority from the Insurance Commission, and was registered with the Department of Trade and Industry and the Bureau of Internal Revenue just five days before it offered its services to Ejercito. These suggest that FRCV was created solely to provide specialized services to the Municipality of Pagsanjan despite having no prior experience. By purposely sparing FRCV from the rigors of the processes under the procurement law and consciously turning a blind eye to irregularities, [Ejercito] gave it unwarranted benefit, advantage, or preference, the decision read. Under Republic Act 3019 public officers are prohibited from unfairly favoring private parties by granting them special benefits, advantages, or preferences through bias, bad faith, or serious negligence. Due to this, Bruel was found guilty of misrepresenting FRCVs qualifications and conspiring with Ejercito to secure the contract, falsely claiming that FRCV could provide the required services, even though its BIR registration listed it as a computer Business. Meanwhile, the SC acquitted the Sangguniang Bayan members due to a lack of evidence that they showed favoritism toward FRCV.",https://newsinfo.inquirer.net/2047286/sc-affirms-graft-conviction-of-former-pagsanjan-mayor-er-ejercito,others
PNP: Dela Rosa still has 4 security personnel,"MANILA, Philippines Sen. Ronald Bato Dela Rosa, who is seeking reelection in May, still has four security personnel assigned to him, according to the Philippine National Police . This was clarified by PNP Spokesperson Brig. Gen. Jean Fajardo in a virtual briefing on Wednesday, following the senators statement that he no longer had a security detail in Davao after two of his security personnel were recalled. [H]indi totoo yung kumakalat na balita na ngayon lamang yan inalis , Fajardo said. In fact, nakalimutan marahil banggitin ng ating kagalang-galang na senador na mayroong naka-detail sa kanya na apat na protective security personnel na mayroon yan na approved certificate of authority or exemption from the Comelec , she added. READ: Sen. Bato dela Rosas security detail recalled after Dutertes arrest Fajardo explained that the two recalled personnel did not have a certificate of authority or exemption from the poll body, which ran contrary to Comelec Resolution 11067. Rule XIII, Section 33 of the resolution states that all existing authority granting security personnel or bodyguards were automatically revoked at the start of the election period. However, the rule does not prevent incumbent public officials and private individuals from applying for an exemption. [D]apat nga ay dalawa lamang ang maximum na pupwede mong ibigay na protective security personnel sa sinumang indibidwal, Fajardo said. Pero, depende yan sa nagiging threat assessment. If there is a need to increase the protective security personnel ng isang indibidwal ay depende yan sa magiging desisyon at approval ng Comelec, she added. READ: PNP recalls over 670 bodyguards ahead of May 2025 polls At the beginning of the election period last January, the PNP reported that it recalled over 670 protective security personnel from government officials and private individuals.",https://newsinfo.inquirer.net/2047149/pnp-dela-rosa-still-has-4-security-personnel,others
5 nabbed at Puerto Princesa City drug den,"PUERTO PRINCESA CITY Joint operatives of the Philippine Drug Enforcement Agency and local police in this city on Wednesday arrested five individuals in an alleged drug den. With a search warrant, the authorities stormed a house, which was a suspected drug den, in Barangay Masipag, where they arrested two women and a man, the primary targets of the warrant. Also arrested were the couple who owned the house. The time of the raid was not stated in the report. The search yielded 14 plastic sachets of suspected shabu weighing about one gram worth P102,000, and other drug paraphernalia. The suspects, who were not identified in the report, are now under the custody of PDEA and will be charged with violations of the Comprehensive Dangerous Drugs Act of 2002.",https://newsinfo.inquirer.net/2047130/5-nabbed-at-puerto-princesa-city-drug-den,others
"INQToday: Palace slams Dutertes dumpster remark, questions her absence","Heres a quick roundup of todays top stories: The Palace on Wednesday called out Vice President Sara Duterte for claiming that the country is turning into a dumpster despite being overseas and allegedly neglecting her duties as the countrys second highest official. Presidential Communications Office Undersecretary Claire Castro made the statement after Duterte said on Tuesday that the country is heading toward a dumpster and that Filipinos see no hope in the current government. Requiring Vice President Sara Duterte to answer the impeachment case against her cannot be done legally while Congress is on break, Senate President Francis Chiz Escudero said on Wednesday. Escudero made the statement at the weekly Kapihan sa Manila Bay. Presidential sister Imee Marcos has officially withdrawn from administration-backed Alyansa Para sa Bago Pilipinas. The development came days after the arrest of her close friend and ally former President Rodrigo Duterte. Reelectionist Senator Christopher Bong Go and ACT-CIS Party-list Rep. Erwin Tulfo led the latest Social Weather Stations survey for senatorial candidates in the 2025 midterm elections. The survey, conducted from March 15-20, was released by the SWS on Wednesday. The state weather bureau announced on Wednesday the start of the dry season as the northeast monsoon, or amihan, officially ended in most parts of the country. The shift of wind direction from northeasterly to easterly due to the establishment of the high-pressure area over the Northwestern Pacific signifies the termination of the northeast nonsoon over most parts of the country and the start of the dry season, the Philippine Atmospheric, Geophysical, and Astronomical Services Administration said in a statement on Wednesday.",https://newsinfo.inquirer.net/2047127/inqtoday-palace-slams-dutertes-dumpster-remark-questions-her-absence,others
"Rice tariff cut to blame for drop in palay prices, says farmers group","MANILA, Philippines A farmers group on Wednesday said that the low import tariffs should be blamed for the decline in palay prices during the dry season harvest. The Federation of Free Farmers pointed out the drop in international prices by the first quarter of March. Palay traders are probably anticipating that the prices of imported rice will continue to fall, so they are playing safe by buying low from farmers, said FFF Board Chairman and MAGSASAKA Party-list first nominee Leonardo Montemayor in a statement. READ: Philippines seen to reduce rice imports this year The Department of Agriculture recorded 641,000 metric tons of rice imports from January to mid-March 2025, significantly lower than the 1.2 MT recorded in the first quarter of 2024. President Ferdinand R. Marcos Jr. signed Executive Order No. 62 in June 2024, implementing a tariff cut from 35% to 15% on rice and other agricultural products. The FFF also urged the DA to address the decline in palay prices, emphasizing that the it should not deny reports of low palay prices and suicide committed by some farmers. The DA on Monday said that they have to validate reports from the group that three farmers took their own lives due to low palay farmgate prices and over-importation of rice. It is sad that the DA, instead of commiserating with the plight of farmers, has blamed them for allegedly spreading fake news, Montemayor added. READ: Govt cuts imported rice max suggested retail price to P45 per kilo",https://newsinfo.inquirer.net/2047203/rice-tariff-cut-to-blame-for-drop-in-palay-prices-farmers-group,others
"Pagasa: Rainy Thursday possible in Visayas, Caraga, Bicol due to LPA","MANILA, Philippines The low pressure area monitored inside the Philippine area of responsibility may trigger rains in the Bicol region, Visayas, and Caraga region on Thursday, the Philippine Atmospheric, Geophysical and Astronomical Services Administration said on Wednesday. Pagasa weather specialist Veronica Torres said that the LPA was spotted some 315 kilometers east of Tagum City, Davao del Norte as of 3 p.m. She added that it has a slim chance of developing into a tropical cyclone. READ: Pagasa: Zero to 1 tropical cyclone forecast in April Itong low pressure area na ito ay makikita nating posibleng lumapit at dumaan sa Mimaropa [Mindoro, Marinduque, Romblon, and Palawan] area by Friday until Sunday, Torres said in the 5 p.m. weather forecast. Meanwhile, Metro Manila and the rest of Luzon is expected to have fair weather with isolated rain showers, lightning, and thunder. READ: Cool amihan season is over in most parts of PH Pagasa The rest of Mindanao will also experience fair weather conditions, with chances of localized thunderstorms in the afternoon and evening. Torres mentioned that no other LPA is being monitored inside and outside the PAR by the weather bureau.",https://newsinfo.inquirer.net/2047177/rain-possible-in-visayas-caraga-bicol-region-due-to-lpa-on-thursday-march-27,others
Escudero confident SolGen can justify legality of 2025 budget,"MANILA, Philippines The Senate, through Solicitor General Menardo Guevarra, will be able to justify the legality of the 2025 national budget before the Supreme Court. Speaking at a Kapihan sa Manila Bay forum on Wednesday, Senate President Francis Escudero said he was confident of this. To explain the reason behind his stand, he said in a mix of English and Filipino: The bicam report is clear. We authorized the finance committee and appropriations committee to fill in any gaps, to make any corrections given that the budget bill consists of over 200,000 lines. And not because there are blanks we will return to the bicam. READ: SolGen seeks dismissal of SC petition vs 2025 budget So that authority was given within the parameters of the delegated authority given by the bicam to the respective House and Senate committee, he added. According to Escudero, the Supreme Courts goal is not to infringe upon the power of Congress to settle the national funding but to ensure that the process was done right. Marikina 2nd District Rep. Stella Quimbo earlier confirmed that there were blank items in the bicameral conference committee report on the 2025 national budget, but she clarified these were only for the final computation of the amendments made. In relation to this, Davao Rep. Isidro Ungab and former Executive Secretary Vic Rodriguez filed a petition before the Supreme Court questioning the alleged blank items in the 2025 budget plan. For his part, Escudero said oral arguments on the legality of the 2025 national funding were scheduled for April 1.",https://newsinfo.inquirer.net/2047040/escudero-confident-solgen-can-justify-legality-of-2025-budget,others
Another LEDAC meeting eyed after midterm polls,"MANILA, Philippines The executive branch of the government and lawmakers are eyeing to convene after the May 2025 midterm elections for another Legislative-Executive Development Advisory Council meeting. Senate President Francis Escudero bared the matter in a Kapihan sa Manila Bay forum on Wednesday. We will be meeting again officially, I think theres a LEDAC being scheduled some time late May after the elections. We have a very good working relationship especially with respect to passing of laws, said Escudero when he was asked to describe the present relationship between the executive and the legislative branch of the government. READ: Ledac lists 28 priority bills for passage by June 2025 I believe the independence of the Senate has been guarded well by its members [and] also the independence of the Palace showcasing the fact that we have a system of checks and balances under a republican system where we have three branches working independently and also side-by-side with each other, he added. Before the 19th Congress ends, Escudero said they intend to pass measures including the Right of Way law, 99-year lease law, as well as the extension of the charters of the National Housing Authority, Development Bank of the Philippines, and National Economic and Development Authority.",https://newsinfo.inquirer.net/2047296/another-ledac-meeting-eyed-after-midterm-polls,others
"LOOK: Traffic woes due to Manibelas strike; blame DOTr, says Valbuena","MANILA, Philippines Motorists affected by the slow traffic flow caused by transport groups protest along Edsa in Greenhills, San Juan City should blame the Department of Transportation and not the protesters. This is the view of Mar Valbuena, president of Manibela, one of the groups that are holding the demonstrations. The transport organizations staged a protest near Transportation Secretary Vince Dizons office in San Juan on Wednesday, marking the third and last day of their transport strike. As of 10:55 a.m., Manibela members continue to occupy a lane along Edsa in Greenhills. The protesters alleged that falsification of data was committed by the Land Transportation Franchising Regulatory Board on the Public Transport Modernization Program . Sa ating mga motorista, sisihin nyo ang DOTr. Sila ang nagpapunta sa amin dito, Valbuena said in an ambush interview amid the protest. Di naman kami kakasya dyan . Sana nag isip muna sila, he noted. Humihingi tayo ng pang unawa sa ating kababayang motorista kung naabala namin kayo ngayon. Alam namin na kaisa namin kayo sa aming pinaglalaban, he added. Valbuena also revealed that Dizon texted him on Tuesday night, asking to talk with the transport leader. Sabi nya, kung di bukas, Huwebes o Biyernes kasi daw pinatawag siya sa Malacaang. Di ko alam bakit nag imbita kayo, tapos kayo ang wala, the Manibela president said. , Thursday or Friday because he was called in Malacaang. I dont know why you invited us, then you are the one whos not here.) In view of the transport strike, the Philippine National Police deployed more than 48,000 personnel to various terminals and transportation hubs across the country. PNP also dispatched over 1,400 vehicles to offer Libreng Sakay to commuters affected by the protest.",https://newsinfo.inquirer.net/2047017/look-traffic-woes-due-to-manibelas-strike-blame-dotr-says-valbuena,others
DILG names Rommel Acua as acting Marikina City mayor,"MANILA, Philippines The Department of the Interior and Local Government has appointed Sangguniang Panlungsod member Rommel Acuna to assume the post of acting mayor of Marikina City after the Office of the Ombudsman ordered the p reventive suspension of Mayor Marcelino Teodoro and other city officials. In a directive on Wednesday, DILG chief Jonvic Remulla enjoined Acua to perform his duties as acting mayor to prevent paralysis in government operations. You are hereby directed to assume as Acting Mayor of Marikina City, as the highest ranking Sangguniang Panlungsod Member, to fill the temporary vacancy in the said position caused by the six-month preventive suspension imposed by the Office of the Ombudsman against the appointive and elective officials of Marikina City, the document reads. Among the officials preventively suspended are the Mayor, Vice-Mayor, and 13 Sangguniang Panlungsod Members. You are therefore enjoined to immediately perform the duties and functions of the Mayor in order to prevent paralysis in government operations, it adds. The DILG earlier recognized the suspension order issued to Teodoro and other city officials in connection with the alleged misallocation of P130 million in Philippine Health Insurance Corporation funds. In response, Teodoro branded the order issued against him as a broader effort to derail his candidacy in the upcoming elections and a desperate attempt to besmirch his name. I strongly believe that the preventive suspension issued against me is politically motivated and part of a broader effort to derail my candidacy in the May 12, 2025, midterm election. I am a casualty of political persecution, plain and simple, the mayor said in a statement on Tuesday. In a desperate attempt to besmirch my name, theyve filed numerous trumped-up charges against me before the Ombudsman, COA , Comelec (Commission on Elections, Civil Service, and other government agencies, he added. INQUIRER.net sought the reaction of Teodoros camp regarding the DILGs directive but it ha yet to reply as of posting time.",https://newsinfo.inquirer.net/2047205/dilg-directive-on-acting-marikina-mayor,others
Not illegal for DOH chief to pose with tobacco execs Palace,"MANILA, Philippines Undersecretary Claire Castro of the Presidential Communications Office PCO) defended on Wednesday Health Secretary Teodoro Herbosa for posing for a photo with tobacco industry executives during a turnover ceremony for mobile laboratory clinics and a water station in Malacaang. At a press briefing on Wednesday, Castro said that merely posing for photos was not illegal. If the DOH [Department of Health] did not accept a donation from the tobacco company, we do not see any violation of any law, Castro said in Filipino. Even if he participated in a photo opportunity, it does not necessarily mean that hes violating any law, she added. READ: Anti-smoking advocates hit Herbosa for accepting mobile laboratory clinics Herbosa faced criticism from the Southeast Asia Tobacco Control Alliance for posing for photographs with some executives of Philip Morris Fortune Tobacco Co. The company donated mobile laboratory clinics and a water station to the Department of Social Welfare and Development on March 20, and Herbosa was present at the event. SEATCA Executive Director Dr. Ulysses Dorotheo slammed Herbosas action, saying it undermined his credibility. Worse than the hypocrisy of the tobacco industry is the lack of integrity of the Secretary of Health attending this event and posing happily for a group photo, trading public health principles and ethics for political convenience, violating CSC-DOH JMC 2010-01, Dorotheo said in a Facebook post last March 23. I consider Sec. Ted Herbosa a colleague and mentor, but I do not mince my words when I say he has lost all credibility. The Philippines, under this government, does NOT deserve to lead the World Health Assembly. This 3rd Sunday of Lent, let us pray for credible, ethical leadership, he added. CSC-DOH JMC 2010-01 prohibits government officials from unnecessary interactions or accepting donations from the tobacco industry. During Wednesdays briefing, Castro maintained that government agencies could accept donations as long as it would not violate any law. Kung may pagkakataon po na nagbibgay ng donasyon ang sino man po at itoy ikabubuti ng pamahalaan, basta walang violation ng ano mang rule o batas, hindi naman tayo tatanggi sa ano mang tulong, she said. If theres a donation being given and this is for the good of government, as long as theres no violation of the law or rules, we will not decline any form of help, she said. Aside from Dorotheo, health advocate Dr. Anthony Leachon condemned Herbosas action and called it a lapse in judgment. Health Secretary Ted Herbosa, the very person entrusted to defend our nations health, stood smiling beside executives of a tobacco company, an industry that has claimed the lives of millions. This is not just a lapse in judgment. This is a deliberate act that spits in the face of every Filipino who has lost a father, a mother, a brother, or a sister to tobacco-related illnesses, he said in a Facebook post last March 25. It is an insult to every doctor, nurse, and healthcare worker fighting daily against lung cancer, heart disease, and respiratory failure caused by cigarette smoking, he added. INQUIRER.net reached out to the DOH for comment but has not received a response as of this writing.",https://newsinfo.inquirer.net/2047046/not-illegal-for-doh-chief-to-pose-with-tobacco-execs-palace,others
Manibela on extending 3-day transport strike until Friday: Possible,"Photo by Faith Argosino | INQUIRER.net MANILA, Philippines Transport group Manibela President Mar Valbuena revealed on Wednesday that it was possible that the transport strike would extend until Friday. The groups staged a protest near Transportation Secretary Vince Dizons office along Edsa Greenhills in San Juan City. The group is holding a transport strike after it accused the Land Transportation Franchising and Regulatory Board of falsifying the data about the Public Transport Modernization Program . Possible. But its safe to say for now that we plan to extend because we will assess first later this afternoon, Valbuena said in Filipino in an ambush interview when asked about a strike extension. In a separate interview, Valbuena disclosed that Transportation Secretary Vince Dizon had invited them to talk. He said, if not tomorrow [Wednesday], Thursday or Friday. He said he was called in Malacaang. You invited us, but you did not show up, the Manibela president said. Earlier, LTFRB spokesperson Ariel Inton denied allegations of falsification of the data on the PTMP. For his part, Dizon told the public on Monday that the government would not stop implementing the much-delayed PTMP. Nevertheless, he said he was open to changes in the program to address the concerns of the transport groups. The Philippine National Police deployed more than 48,000 personnel to various terminals and transportation hubs nationwide to ease a lack of public vehicles during the protest.",https://newsinfo.inquirer.net/2047032/manibela-on-extending-3-day-transport-strike-until-friday-possible,others
DepEd recovers funds from schools with voucher program issues,"MANILA, Philippines The Department of Education has already begun recovering funds from private schools involved in the irregularities found in the Senior High School Voucher Program from 2021 to 2023. Of the 54 schools found to be involved in the SHS-VP irregularities, 38 have fully refunded the government, while two have made partial funds, according to a statement the DepEd issued on Wednesday. However, 14 schools have yet to return the funds, and final demand letters will be issued to ensure compliance. To date, approximately P65 million has been recovered, the DepEd said. READ: Teachers ask Congress to probe ghost students in DepEd program Meanwhile, the department noted that further investigation would be needed to determine whether these financial irregularities constitute fraud. DepEd said that 12 schools had been put under investigation for School Year 2023-2024, while three schools flagged by the Government Assistance and Subsidies Service had also been forwarded to the National Bureau of Investigation for a parallel investigation. To prevent more irregularities, the DepEd would coordinate with the Private Education Assistance Committee to enhance its oversight capability starting in SY 2024-2025. It said it would implement measures such as cross-referencing, a 100 percent system audit, and random field visits to private schools. It also directed its regional and division offices to conduct inspections and tightened validation processes to ensure that only eligible learners benefit. We are taking decisive steps to strengthen our validation processes, hold erring schools accountable, and restore public trust in the SHS Voucher Program, Education Secretary Sonny Angara said. DepEd then assured the public that further measures would be implemented in the coming months. Among these are PEACs validation for the second semester, which is scheduled to roll out next month, and the establishment of a billing schedule in SY 2025-2026 to streamline the disbursement process.",https://newsinfo.inquirer.net/2047029/deped-recovers-funds-from-schools-with-voucher-program-issues,others
Escudero wont summon Duterte on impeach raps: It cant legally be done,"MANILA, Philippines Requiring Vice President Sara Duterte to answer the impeachment case against her cannot be done legally while Congress is on break, Senate President Francis Chiz Escudero said on Wednesday. Escudero made the statement at the weekly Kapihan sa Manila Bay. His remark is in response to the position of House Minority Leader Marcelino Libanan, who is leading the 11-man prosecution team in the impeachment trial of Duterte. Libanan and 1-Rider Party-list Rep. Ramon Rodrigo Gutierrez personally filed an Entry with Motion to Issue Summons at the Senate on Tuesday. They are asking Escudero to require Duterte to answer the verified complaint against her. But the Senate leader said in a mix of English and Filipino, It cant legally be done. Its not allowed because the Senate is not in session. The House of Representatives transmitted to the Senate the Articles of Impeachment against Duterte on February 5, 2025, the last day of session of Congress. It will resume its sessions on June 2. That can only be done when Congress is in session. This cannot be done during recess and the difference between the two is clear when it comes to the conduct of Senate hearings, Escudero said. Theres no need to memorize that, so to speak, and he should also know that already, he added. It was an apparent reference to Libanans observation that the Senate was still able to conduct a hearing last week during the arrest of former President Rodrigo Duterte even if the chamber was on a break. But the Senate chief said he does not need to teach Libanan the difference between having a session and recess as they both served together in the House of Representatives. In fact, Escudero recalled that he was one of the lawmakers who wrote the rules of the House then. The Senate chief also noted that even in their motion, the impeachment prosecutors acknowledged that the writ of summon can only be issued after the presentation of Articles of Impeachment and the convening of the impeachment court. So my question is, have they already presented the Articles of Impeachment in the plenary? Has the court been convened yet? But it hasnt, right? So the writ of summons is not yet applicable, Escudero pointed out.",https://newsinfo.inquirer.net/2047034/escudero-wont-summon-duterte-on-impeach-raps-it-cant-legally-be-done,others
"LOOK: Manibela, other transport groups protest on Edsa amid 3-day strike","MANILA, Philippines Various transport groups led by Manibela staged a protest outside the office of Transportation Secretary Vince Dizon on Edsa in San Juan City on Tuesday, marking the third and last day of their transport strike. As of 9:30 a.m., members of transport group Manibela were seen occupying one lane of Connecticut Street. Jeepney phaseout, ibasura [Junk jeepney phaseout, Manibela members shouted. The groups transport strike and protest were against the Land Transportation Franchising Regulatory Board for allegedly falsifying the data on the Public Transport Modernization Program . READ: Piston cites govt threats, asks SC to stop PTMP Earlier, however, LTFRB spokesperson Ariel Inton denied the allegation of falsified data about the PTMP . On the other hand, Dizon assured the public on Monday that there would be no stopping the governments implementation of the much-delayed PTMP. Dizon added that he was still open to making changes to address the concerns of transport groups. To ensure public safety during the strike, the Philippine National Police deployed 48,555 personnel to various terminals and transportation hubs across the country. The PNP also dispatched over 1,400 vehicles to offer Libreng Sakay to commuters affected by the transport strike.",https://newsinfo.inquirer.net/2046960/look-manibela-other-transport-groups-protest-on-edsa,others
INQToday: Duterte ICC case progresses: First set of evidence submitted,"Heres a quick roundup of todays top stories: The International Criminal Court prosecutor has submitted the initial set of evidence in the crimes against humanity case against former President Rodrigo Duterte. Based on a three-page document from the ICC website, Prosecutor Karim Khans office has sent 181 pieces of evidence to Dutertes defense team as of March 21. Senate President Francis Chiz Escudero stood firm on Wednesday, maintaining that Philippine sovereignty was not compromised following the arrest and eventual surrender of former President Rodrigo Duterte to the International Criminal Court . Speaking at the Kapihan sa Manila Bay forum, Escudero emphasized that under existing laws, individuals accused of crimes against humanity can be brought before the international court. Forty-three days are enough for the Senate to convict Vice President Sara Duterte, and this action can be completed before the end of the 19th Congress on June 30. This is the view of former Bayan Muna Party-list Rep. Neri Colmenares. Pope Francis came so close to death at one point during his fight in hospital against pneumonia that his doctors considered ending treatment so that the 88-year-old pontiff could die peacefully, the head of the popes medical team said on Tuesday. After a breathing crisis on February 28 that involvedFrancisnearlychoking on his vomit, there was a real risk he might not make it, said Sergio Alfieri, a physician at Romes Gemelli hospital.",https://newsinfo.inquirer.net/2047030/inqtoday-duterte-icc-case-progresses-first-set-of-evidence-submitted,others
Dangerous level heat index seen in Dagupan City,"MANILA, Philippines Dagupan City is predicted to experience a dangerous level of heat index on Wednesday, March 26, according to the state weather bureau. This has been the condition in the area for three days straight. The city is forecast to have a heat index of 47 degrees Celsius per the Philippine Atmospheric, Geophysical and Astronomical Services Administration . Dagupans heat index this week started to breach the danger level on Monday at 43C, while Tuesdays temperature was recorded at 47C. Aside from Dagupan City, San Ildefonso in Bulacan is also seen to have a danger level heat index on Wednesday at 43C. Ranging from 42 to 51C, the heat index under the danger category is likely to cause heat cramps and heat exhaustion, while heat stroke is probable with continued exposure to the sun. Meanwhile, Wednesdays heat index in Pagasas stations at Ninoy Aquino International Airport in Pasay City sees 39C while the Science Garden in Quezon City indicates a temperature of 38C. The danger category meant the public must take extreme caution since the weather will range from 33 to 41C. Weather may also be under the category of caution at 27 to 32C. Extreme danger, or the highest category of heat index level, is declared when the heat index temperature reaches 52C and beyond. Heat index measures the level of discomfort an average person experiences due to the combined effects of the temperature and air humidity. Pagasa has yet to declare the start of summer in the country.",https://newsinfo.inquirer.net/2046925/dangerous-level-heat-index-seen-in-dagupan-city,others
"Overcast skies, rains forecast in Visayas, Mindanao due to an LPA","MANILA, Philippines The low pressure area inside the Philippine area of responsibility will bring overcast skies and rains to parts of Mindanao on Wednesday . As of 3:00 a.m., the LPA was last spotted 645 kilometers east of southeastern Mindanao, according to a report from weather specialist Rhea Torres of the Philippine Atmospheric, Geophysical and Astronomical Services Administration . At present, we are monitoring a low pressure area inside our Philippine area of responsibility, Torres said in a public weather forecast. READ: Cloudy skies in Mindanao, hot weather for rest of PH Tuesday The LPA is not expected to become a tropical cyclone. But Siquijor, the entire Central Visayas, Eastern Visayas, Caraga Region and Davao Region will see cloudy skies with scattered rain showers and thunderstorms. On the other hand, fair weather is seen in Metro Manila and other parts of the country with partly cloudy to cloudy skies with isolated rain showers and thunderstorms. Meanwhile, the LPA will continue to bring overcast skies with rains in parts of the country as it goes closer to landmass in the coming days. Pagasa did not raise any gale warning in any seaboards nationwide.",https://newsinfo.inquirer.net/2046918/overcast-skies-rains-forecast-in-visayas-mindanao-due-to-an-lpa,others
