title,content,url,category
NASAs newest space telescope blasts off to map the entire sky and millions of galaxies,"NASAs newest space telescope rocketed into orbit Tuesday to map the entire sky like never before  a sweeping look at hundreds of millions of galaxies and their shared cosmic glow since the beginning of time. SpaceX launched the Spherex observatory from California, putting it on course to fly over Earths poles. Tagging along were four suitcase-size satellites to study the sun. Spherex popped off the rockets upper stage first, drifting into the blackness of space with a blue Earth in the background.  The $488 million Spherex mission aims to explain how galaxies formed and evolved over billions of years, and how the universe expanded so fast in its first moments. Closer to home in our own Milky Way galaxy, Spherex will hunt for water and other ingredients of life in the icy clouds between stars where new solar systems emerge. The cone-shaped Spherex  at 1,110 pounds (500 kilograms) or the heft of a grand piano  will take six months to map the entire sky with its infrared eyes and wide field of view. Four full-sky surveys are planned over two years, as the telescope circles the globe from pole to pole 400 miles (650 kilometers) up. Spherex wont see galaxies in exquisite detail like NASAs larger and more elaborate Hubble and Webb space telescopes, with their narrow fields of view. Instead of counting galaxies or focusing on them, Spherex will observe the total glow produced by the whole lot, including the earliest ones formed in the wake of the universe-creating Big Bang. 
        
     This cosmological glow captures all light emitted over cosmic history, said the missions chief scientist Jamie Bock of the California Institute of Technology. Its a very different way of looking at the universe, enabling scientists to see what sources of light may have been missed in the past. By observing the collective glow, scientists hope to tease out the light from the earliest galaxies and learn how they came to be, Bock said.  We wont see the Big Bang. But well see the aftermath from it and learn about the beginning of the universe that way, he said. The telescopes infrared detectors will be able to distinguish 102 colors invisible to the human eye, yielding the most colorful, inclusive map ever made of the cosmos.  Its like looking at the universe through a set of rainbow-colored glasses, said deputy project manager Beth Fabinsky of NASAs Jet Propulsion Laboratory.  To keep the infrared detectors super cold  minus 350 degrees Fahrenheit (minus 210 degrees Celsius)  Spherex has a unique look. It sports three aluminum-honeycomb cones, one inside the other, to protect from the sun and Earths heat, resembling a 10-foot (3-meter) shield collar for an ailing dog.  Besides the telescope, SpaceXs Falcon rocket provided a lift from Vandenberg Space Force Base for a quartet of NASA satellites called Punch. From their own separate polar orbit, the satellites will observe the suns corona, or outer atmosphere, and the resulting solar wind. The evening launch was delayed two weeks because of rocket and other issues. ___ The Associated Press Health and Science Department receives support from the Howard Hughes Medical Institutes Science and Educational Media Group and the Robert Wood Johnson Foundation. The AP is solely responsible for all content.",https://apnews.com/article/nasa-space-telescope-spherex-9ee1c0aebd9ae961151b8783a3c8b612,science
SpaceX delays flight to replace NASAs stuck astronauts after launch pad problem,"CAPE CANAVERAL, Fla. (AP)  A launch pad problem prompted SpaceX to delay a flight to the International Space Station on Wednesday to replace NASAs two stuck astronauts. The new crew needs to get to the International Space Station before Butch Wilmore and Suni Williams can head home after nine months in orbit. Concerns over a critical hydraulic system arose less than four hours before the Falcon rockets planned evening liftoff from NASAs Kennedy Space Center. As the countdown clocks ticked down, engineers evaluated the hydraulics used to release one of the two arms clamping the rocket to its support structure. This structure needs to tilt back right before liftoff. Already strapped into their capsule, the four astronauts awaited a final decision, which came down with less than an hour remaining in the countdown. SpaceX canceled for the day. Officials later said the launch was off until at least Friday. Once at the space station, the U.S., Japanese and Russian crew will replace Wilmore and Williams, who have been up there since June. The two test pilots had to move into the space station for an extended stay after Boeings new Starliner capsule encountered major breakdowns in transit.  Starliners debut crew flight was supposed to last just a week, but NASA ordered the capsule to return empty and transferred Wilmore and Williams to SpaceX for the return leg. ___ The Associated Press Health and Science Department receives support from the Howard Hughes Medical Institutes Science and Educational Media Group and the Robert Wood Johnson Foundation. The AP is solely responsible for all content.",https://apnews.com/article/nasa-stuck-astronauts-spacex-boeing-4ac5006ba792eb86aaccb12f8174493c,science
"Wombats are cute, furry marsupials  that shouldnt be picked up","Wombats are furry, nocturnal marsupials found only in Australia.  Baby wombats have recently been in the news after an American influencer filmed herself snatching a young joey from its mother, setting off a global conversation about mistreatment of wildlife. Wild animals are cute -- but please dont touch, for your sake and theirs. Unlike kangaroos and koalas, most wombats actually do spend much of their time down under  in burrows that sometimes include up to ten entrances and tunnels up to 325 feet (100 meters) long. Thats a lot of digging for an animal about the size of a medium dog with short legs, but also wide feet and sharp claws. Wombats can be up to 3 feet long and 88 pounds (40 kg). They have relatively flat faces, small ears and large noses.  If multiple wombats share the same burrow, also known as a warren, its most likely to be several females. Sometimes, after her young are raised, a mother wombat will depart her family burrow to join another, leaving the underground estate to her young, who may still be too small to dig their own, according to the Australia-based nonprofit Wombat Foundation. When theyre above ground, wombats spend much of their time grazing on grass, their primary food. They are herbivores, using their claws only for digging.  In 2021, scientists at Cornell University and other institutions published results of their study on why wombats are the only animal known to poop out cube-shaped scat. It turns out to be related to the shape of their intestinal muscles.  
        
     There are three species of wombats. One of those, the northern hairy-nosed wombat, is critically endangered.  During wildfire season in Australia, other species have been known to shelter in fireproof wombat burrows  not herded, but tolerated there. Last year, scientists published observations from trail cameras of bush rats, monitor lizards, painted button-quails and other animals sometimes using wombat dens. ___ The Associated Press Health and Science Department receives support from the Howard Hughes Medical Institutes Science and Educational Media Group and the Robert Wood Johnson Foundation. The AP is solely responsible for all content.",https://apnews.com/article/baby-wombat-american-influencer-australia-marsupial-cube-poop-d97862f5a9b86dbacc1293e2a8adc9f9,science
SpaceX launches a new crew to the space station to replace NASAs stuck astronauts,"CAPE CANAVERAL, Fla. (AP)  The replacements for NASAs two stuck astronauts launched to the International Space Station on Friday night, paving the way for the pairs return after nine long months. Butch Wilmore and Suni Williams need SpaceX to get this relief team to the space station before they can check out. Arrival is set for late Saturday night.  A SpaceX Falcon 9 rocket with a crew of four aboard the Crew Dragon spacecraft lifts off on a mission to the International Space Station from pad 39A at the Kennedy Space Center in Cape Canaveral, Fla., Friday, March 14, 2025. (AP Photo/Terry Renna) A SpaceX Falcon 9 rocket with a crew of four aboard the Crew Dragon spacecraft lifts off on a mission to the International Space Station from pad 39A at the Kennedy Space Center in Cape Canaveral, Fla., Friday, March 14, 2025. (AP Photo/Terry Renna) NASA wants overlap between the two crews so Wilmore and Williams can fill in the newcomers on happenings aboard the orbiting lab. That would put them on course for an undocking next week and a splashdown off the Florida coast, weather permitting. The duo will be escorted back by astronauts who flew up on a rescue mission on SpaceX last September alongside two empty seats reserved for Wilmore and Williams on the return leg. Reaching orbit from NASAs Kennedy Space Center, the newest crew includes NASAs Anne McClain and Nichole Ayers, both military pilots; and Japans Takuya Onishi and Russias Kirill Peskov, both former airline pilots. They will spend the next six months at the space station, considered the normal stint, after springing Wilmore and Williams free. Crew10 members, from left, cosmonaut Kirill Peskov, astronaut Nichole Ayers, astronaut Anne McClain and JAXA astronaut Takuya Onishi leave the Operations and Checkout building before heading to Launch Pad 39-A at the Kennedy Space Center in Cape Canaveral, Fla., for a mission to the International Space Station in Cape Canaveral, Fla., Friday, March 14, 2025. (AP Photo/John Raoux) Crew10 members, from left, cosmonaut Kirill Peskov, astronaut Nichole Ayers, astronaut Anne McClain and JAXA astronaut Takuya Onishi leave the Operations and Checkout building before heading to Launch Pad 39-A at the Kennedy Space Center in Cape Canaveral, Fla., for a mission to the International Space Station in Cape Canaveral, Fla., Friday, March 14, 2025. (AP Photo/John Raoux) Spaceflight is tough, but humans are tougher, McClain said minutes into the flight.  As test pilots for Boeings new Starliner capsule, Wilmore and Williams expected to be gone just a week or so when they launched from Cape Canaveral on June 5. A series of helium leaks and thruster failures marred their trip to the space station, setting off months of investigation by NASA and Boeing on how best to proceed. 
        
     Eventually ruling it unsafe, NASA ordered Starliner to fly back empty last September and moved Wilmore and Williams to a SpaceX flight due back in February. Their return was further delayed when SpaceXs brand new capsule needed extensive battery repairs before launching their replacements. To save a few weeks, SpaceX switched to a used capsule, moving up Wilmore and Williams homecoming to mid-March. Already capturing the worlds attention, their unexpectedly long mission took a political twist when President Donald Trump and SpaceXs Elon Musk vowed earlier this year to accelerate the astronauts return and blamed the former administration for stalling it. Retired Navy captains who have lived at the space station before, Wilmore and Williams have repeatedly stressed that they support the decisions made by their NASA bosses since last summer. The two helped keep the station running  fixing a broken toilet, watering plants and conducting experiments  and even went out on a spacewalk together. With nine spacewalks, Williams set a new record for women: the most time spent spacewalking over a career. A last-minute hydraulics issue delayed Wednesdays initial launch attempt. Concern arose over one of the two clamp arms on the Falcon rockets support structure that needs to tilt away right before liftoff. SpaceX later flushed out the arms hydraulics system, removing trapped air. The duos extended stay has been hardest, they said, on their families  Wilmores wife and two daughters, and Williams husband and mother. Besides reuniting with them, Wilmore, a church elder, is looking forward to getting back to face-to-face ministering and Williams cant wait to walk her two Labrador retrievers. We appreciate all the love and support from everybody, Williams said in an interview earlier this week. This mission has brought a little attention. Theres goods and bads to that. But I think the good part is more and more people have been interested in what were doing with space exploration. ___ The Associated Press Health and Science Department receives support from the Howard Hughes Medical Institutes Science and Educational Media Group and the Robert Wood Johnson Foundation. The AP is solely responsible for all content.",https://apnews.com/article/nasa-stuck-astronauts-spacex-boeing-e2f2e7fed6a0e65553eb72923b9357c7,science
Who are the NASA astronauts who have been stuck in space for 9 months?,"CAPE CANAVERAL, Fla. (AP)  Butch Wilmore and Suni Williams were barely known outside space circles when they strapped in for what was supposed to be a quick test flight of Boeings Starliner capsule last June. Nine months later, theyve captured the worlds attention  and hearts  as NASAs stuck astronauts. Their homecoming is imminent now that a new crew has arrived at the International Space Station to replace them after launching from Florida last week. Theyre flying back with SpaceX, their problem-plagued Starliner having returned to Earth empty months ago, leaving them behind in orbit. Their SpaceX capsule undocked from the station early Tuesday for the 17-hour ride home. Heres a look at Suni and Butch and their drama-filled mission: The two test pilots came to NASA via the Navy. Wilmore, 62, played high school and college football in his home state of Tennessee before joining the Navy. Williams, 59, grew up in Needham, Massachusetts, a competitive swimmer and distance runner.  Wilmore racked up 663 aircraft carrier landings, while Williams served in combat helicopter squadrons.  NASA picked Williams as an astronaut in 1998 followed by Wilmore in 2000. Each had two spaceflights behind them including monthslong stints at the space station before signing up as Starliners first crew.  While they accepted their repeated homecoming delays, they noted it was much harder on their families. Wilmores wife Deanna has held down the fort, according to her husband. Their oldest daughter is in college and their youngest in her last year of high school.  Williams husband, Mike, a retired federal marshal, has been caring for their two Labrador retrievers. She said her mother is the worrier. Besides reuniting with loved ones, Wilmore, an elder with his Baptist church, cant wait to get back to face-to-face ministering and smelling fresh-cut grass.  Wilmore kept in touch with members of his congregation over the months, taking part in occasional prayer services and calling ailing members via the space stations internet phone.  Williams looks forward to long walks with her dogs and an ocean swim. Several other astronauts have spent even longer in space so no special precautions should be needed for these two once theyre back, according to NASA. Every astronaut that launches into space, we teach them dont think about when youre coming home. Think about how well your missions going and if youre lucky, you might get to stay longer, NASAs space operations mission chief and former astronaut Ken Bowersox said last week.  Wilmore and Williams found themselves in the middle of a political storm when President Donald Trump and SpaceX founder Elon Musk announced at the end of January they would accelerate the astronauts return and blamed the Biden Administration on keeping them up there too long.  NASA officials stood by their decision to wait for the next scheduled SpaceX flight to bring them home, targeting a February return. But their replacements got held up back on Earth because of battery work on their brand new SpaceX capsule.  SpaceX switched capsules to speed things up, moving up their return by a couple of weeks. The two left the space station in the capsule thats been up there since last fall; Williams blew kisses to the seven station residents staying behind. Its great to see how much people care about our astronauts, Bowersox said, describing the pair as professional, devoted, committed, really outstanding. Astronauts almost always fly back in the same spacecraft they launched in. Wilmore and Williams launched aboard Boeings Starliner and transferred to SpaceXs Dragon for the ride back.  Their first flights were aboard NASAs space shuttle, followed by Russias Soyuz capsule. Both the Starliner and Dragon are completely autonomous but capable of manual command if necessary.  As test pilots, they were in charge of the Starliner. The Dragon had fellow astronaut Nick Hague in command; he launched in it last September with a Russian and two empty seats reserved for Wilmore and Williams.  Starliner almost didnt make it to the space station. Soon after the June 5 liftoff, helium leaked and thrusters malfunctioned on the way to the orbiting lab. NASA and Boeing spent the summer trying to figure out what went wrong and whether the problems would repeat on the flight back, endangering its two test pilots. NASA ultimately decided it was too risky and ordered the capsule back empty in September.  Engineers are still investigating the thruster breakdowns, and its unclear when Starliner will fly again  with astronauts or just cargo. NASA went into its commercial crew program wanting two competing U.S. companies for taxi service for redundancys sake and stand by that choice. ___ The Associated Press Health and Science Department receives support from the Howard Hughes Medical Institutes Science and Educational Media Group and the Robert Wood Johnson Foundation. The AP is solely responsible for all content.",https://apnews.com/article/nasa-stuck-astronauts-butch-wilmore-suni-williams-432d8c3ebf8d617d2df4d3ae53db51c3,science
Private lunar lander Blue Ghost falls silent on the moon after a 2-week mission,"CAPE CANAVERAL, Fla. (AP)  Its lights out for the first private lunar lander to pull off a fully successful moon mission.  Firefly Aerospaces Blue Ghost lander fell silent over the weekend, wrapping up two weeks of science experiments for NASA. The end came as the sun set at the moon, no longer providing energy for the landers solar panels.  Mission is completed, Firefly CEO Jason Kim said via X late Sunday night. But the Ghost still lives on in our hearts and minds for the journey its taken us on!  The lander operated five hours into the lunar night as planned before it died Sunday evening. Photos of the lunar sunset and glow will be released on Tuesday, Kim said. Blue Ghost launched from Cape Canaveral in January as part of NASAs commercial lunar delivery program. It landed at the moons far northeastern edge on March 2. It carried a drill, vacuum and other science and tech instruments for NASA. Firefly confirmed Monday that all 10 experiments worked.  Late last week, Blue Ghost observed a total solar eclipse from the moon  a total lunar eclipse as seen from Earth. The Texas-based Firefly became the first private company to land on the moon without falling or crashing after a string of failed missions by other companies over the past few years. Only five countries  the United States, Russia, China, India and Japan  have achieved a successful landing.  A Japanese companys lunar lander shared the SpaceX rocket ride, but took an even longer route to get to the moon. That lander from ispace is targeting an early June touchdown. 
        
     Another Texas company, Intuitive Machines, ended up sideways in a crater near the moons south pole earlier this month, dooming the mission. It was the second incomplete mission for Intuitive Machines. Its first lander put the U.S. back on the moon last year for the first time since the Apollo era after a less-than-perfect landing that hampered communications. Firefly is already working on its next lunar lander and striving for one moon landing a year.  ___ The Associated Press Health and Science Department receives support from the Howard Hughes Medical Institutes Science and Educational Media Group and the Robert Wood Johnson Foundation. The AP is solely responsible for all content.",https://apnews.com/article/firefly-aerospace-lunar-lander-blue-ghost-edbcc2baa722bae3b423b92ba43e90d6,science
NASAs stuck astronauts welcome their newly arrived replacements to the space station,"CAPE CANAVERAL, Fla. (AP)  Just over a day after blasting off, a SpaceX crew capsule arrived at the International Space Station on Sunday, delivering the replacements for NASAs two stuck astronauts. The four newcomers  representing the U.S., Japan and Russia  will spend some time learning the stations ins and outs from Butch Wilmore and Suni Williams. Then the two will strap into their own SpaceX capsule later this week, one that has been up there since last year, to close out an unexpected extended mission that began last June.  Crew10 members, from left, cosmonaut Kirill Peskov, astronaut Nichole Ayers, astronaut Anne McClain and JAXA astronaut Takuya Onishi leave the Operations and Checkout building before heading to Launch Pad 39-A at the Kennedy Space Center in Cape Canaveral, Fla., for a mission to the International Space Station in Cape Canaveral, Fla., Friday, March 14, 2025. (AP Photo/Terry Renna) Crew10 members, from left, cosmonaut Kirill Peskov, astronaut Nichole Ayers, astronaut Anne McClain and JAXA astronaut Takuya Onishi leave the Operations and Checkout building before heading to Launch Pad 39-A at the Kennedy Space Center in Cape Canaveral, Fla., for a mission to the International Space Station in Cape Canaveral, Fla., Friday, March 14, 2025. (AP Photo/Terry Renna) AP correspondent Julie Walker reports NASAs stuck astronauts welcome their newly arrived replacements to the space station. Wilmore and Williams expected to be gone just a week when they launched on Boeings first astronaut flight. They hit the nine-month mark earlier this month. The Boeing Starliner capsule encountered so many problems that NASA insisted it come back empty, leaving its test pilots behind to wait for a SpaceX lift. While the seven space station residents prepared for the new arrivals, one of the Russians  Ivan Vagner  briefly put on an alien mask in a lighthearted moment. Wilmore swung open the space stations hatch and rang the ships bell as the new crew floated in one by one and were greeted with hugs and handshakes.. It was a wonderful day. Great to see our friends arrive, Williams told Mission Control. This image made from video by NASA shows astronauts, including Suni Williams, center, greeting each other after a SpaceX capsule docked with the International Space Station, Sunday, March 16, 2025. (NASA via AP) This image made from video by NASA shows astronauts, including Suni Williams, center, greeting each other after a SpaceX capsule docked with the International Space Station, Sunday, March 16, 2025. (NASA via AP)  
        
     Wilmores and Williams ride arrived back in late September with a downsized crew of two and two empty seats reserved for the leg back. But more delays resulted when their replacements brand new capsule needed extensive battery repairs. An older capsule took its place, pushing up their return by a couple weeks to mid-March. Weather permitting, the SpaceX capsule carrying Wilmore, Williams and two other astronauts will undock from the space station early Tuesday and splash down off Floridas coast later that evening.  Until then, there will be 11 aboard the orbiting lab, representing the U.S., Russia and Japan. ___ The Associated Press Health and Science Department receives support from the Howard Hughes Medical Institutes Science and Educational Media Group and the Robert Wood Johnson Foundation. The AP is solely responsible for all content.",https://apnews.com/article/nasa-stuck-astronauts-international-space-station-e8e2d188bc4cd1bf36c3c41512d38fcb,science
Iguanas likely crossed the Pacific millions of years ago on a record-setting rafting trip,"NEW YORK (AP)  Researchers have long wondered how iguanas got to Fiji, a collection of remote islands in the South Pacific. Most modern-day iguanas live in the Americas  thousands of miles and one giant ocean away.  They thought maybe they scurried there through Asia or Australia before volcanic activity pushed Fiji so far away.  But new research suggests that millions of years ago, iguanas pulled off the 5,000 mile (8,000 kilometer) odyssey on a raft of floating vegetation  masses of uprooted trees and small plants. That journey is thought to be a record  further than any other land-dwelling vertebrate has ever traveled on the ocean.  Scientists think thats how iguanas got to the Galapagos Islands off of Ecuador and between islands in the Caribbean. Initially they thought Fiji might be a bit too far for such a trip, but in a new study, researchers inspected the genes of 14 iguana species spanning the Americas, the Caribbean and Fiji. They discovered that Fijian iguanas were most closely related to desert iguanas from North America, and that the two groups split off around 31 million years ago.  The researchers created a statistical model using that information and other tidbits about where iguanas live today and how they may spread. It suggested that the iguanas most likely floated to Fiji from North America. Given what we know now, their result is by far the most strongly supported, said Kevin de Queiroz, an evolutionary biologist at the Smithsonian National Museum of Natural History, who was not involved with the new study. 
        
     The research was published Monday in the journal Proceedings of the National Academy of Sciences. The journey from North America to Fiji could have taken a few months, but these desert iguanas would have been ideal passengers because they were adept at resisting dehydration and could have snacked on the plants underfoot. If you had to pick a vertebrate to survive a long trip on a raft across an ocean, iguanas would be the one, said study author Simon Scarpetta from the University of San Francisco, in an email. Many Fijian iguana species are endangered, and an invasive green iguana roams the islands today, said study author Robert Fisher of the United States Geological Survey. Figuring out where these creatures came from can equip scientists with the tools to better protect them in the future. - The Associated Press Health and Science Department receives support from the Howard Hughes Medical Institutes Science and Educational Media Group and the Robert Wood Johnson Foundation. The AP is solely responsible for all content.",https://apnews.com/article/iguana-fiji-raft-float-journey-travel-9732d828c28a8374a6873fbc1b3d4af2,science
NASA astronauts Butch Wilmore and Suni Williams return to Earth after 9 months stuck in space,"CAPE CANAVERAL, Fla. (AP)  Stuck in space no more, NASA astronauts Butch Wilmore and Suni Williams returned to Earth on Tuesday, hitching a different ride home to close out a saga that began with a bungled test flight more than nine months ago. Their SpaceX capsule parachuted into the Gulf of Mexico in the early evening, just hours after departing the International Space Station. Splashdown occurred off the coast of Tallahassee in the Florida Panhandle, bringing their unplanned odyssey to an end. This image taken from video released by SpaceX shows dolphins swimming near a SpaceX capsule, Tuesday, March 18, 2025, after landing off the coast of Florida with NASA astronauts Suni Williams, Butch Wilmore and Nick Hague, and Russian cosmonaut Alexander Gorbunov. (SpaceX via AP) This image taken from video released by SpaceX shows dolphins swimming near a SpaceX capsule, Tuesday, March 18, 2025, after landing off the coast of Florida with NASA astronauts Suni Williams, Butch Wilmore and Nick Hague, and Russian cosmonaut Alexander Gorbunov. (SpaceX via AP) Within an hour, the astronauts were out of their capsule, waving and smiling at the cameras while being hustled away in reclining stretchers for routine medical checks. It all started with a flawed Boeing test flight last spring. The two expected to be gone just a week or so after launching on Boeings new Starliner crew capsule on June 5. So many problems cropped up on the way to the space station that NASA eventually sent Starliner back empty and transferred the test pilots to SpaceX, pushing their homecoming into February. Then SpaceX capsule issues added another months delay. Sundays arrival of their relief crew meant Wilmore and Williams could finally leave. NASA cut them loose a little early, given the iffy weather forecast later this week. They checked out with NASAs Nick Hague and Russias Alexander Gorbunov, who arrived in their own SpaceX capsule last fall with two empty seats reserved for the Starliner duo. 
        
     Wilmore and Williams ended up spending 286 days in space  278 days longer than anticipated when they launched. They circled Earth 4,576 times and traveled 121 million miles (195 million kilometers) by the time of splashdown.  On behalf of SpaceX, welcome home, radioed SpaceX Mission Control in California.  NASA employees react on Tuesday, March 18, 2025, at Johnson Space Center in Houston after watching astronauts splash down off the coast of Florida. (AP Photo/Ashley Landis) NASA employees react on Tuesday, March 18, 2025, at Johnson Space Center in Houston after watching astronauts splash down off the coast of Florida. (AP Photo/Ashley Landis) What a ride, replied Hague, the capsules commander. I see a capsule full of grins ear to ear. Dolphins circled the capsule as divers readied it for hoisting onto the recovery ship. Once safely on board, the side hatch was opened and the astronauts were helped out, one by one. Williams was next-to-last out, followed by Wilmore who gave two gloved thumbs-up. Wilmore and Williams plight captured the worlds attention, giving new meaning to the phrase stuck at work and turning Butch and Suni into household names. While other astronauts had logged longer spaceflights over the decades, none had to deal with so much uncertainty or see the length of their mission expand by so much. This image made from video by NASA shows astronauts, including Suni Williams, center, greeting each other after a SpaceX capsule docked with the International Space Station, Sunday, March 16, 2025. (NASA via AP) This image made from video by NASA shows astronauts, including Suni Williams, center, greeting each other after a SpaceX capsule docked with the International Space Station, Sunday, March 16, 2025. (NASA via AP) Wilmore and Williams quickly transitioned from guests to full-fledged station crew members, conducting experiments, fixing equipment and even spacewalking together. With 62 hours over nine spacewalks, Williams set a record: the most time spent spacewalking over a career among female astronauts. Both had lived on the orbiting lab before and knew the ropes, and brushed up on their station training before rocketing away. Williams became the stations commander three months into their stay and held the post until earlier this month.  Their mission took an unexpected twist in late January when President Donald Trump asked SpaceX founder Elon Musk to accelerate the astronauts return and blamed the delay on the Biden administration. The replacement crews brand new SpaceX capsule still wasnt ready to fly, so SpaceX subbed it with a used one, hurrying things along by at least a few weeks.  This image taken from NASA video shows the SpaceX capsule carrying NASA astronauts Suni Williams, Butch Wilmore and Nick Hague, and Russian astronaut Alexander Gorbunov, undocking from the International Space Station on Tuesday, March 18, 2025. (NASA via AP) This image taken from NASA video shows the SpaceX capsule carrying NASA astronauts Suni Williams, Butch Wilmore and Nick Hague, and Russian astronaut Alexander Gorbunov, undocking from the International Space Station on Tuesday, March 18, 2025. (NASA via AP) After splashdown, Musk offered his congratulations via X. NASAs Joel Montalbano said the space agency was already looking at various options when Trump made his call to hurry the astronauts home. Even in the middle of the political storm, Wilmore and Williams continued to maintain an even keel at public appearances from orbit, casting no blame and insisting they supported NASAs decisions from the start.  NASA hired SpaceX and Boeing after the shuttle program ended, in order to have two competing U.S. companies for transporting astronauts to and from the space station until its abandoned in 2030 and steered to a fiery reentry. By then, it will have been up there more than three decades; the plan is to replace it with privately run stations so NASA can focus on moon and Mars expeditions. This has been nine months in the making, and I couldnt be prouder of our teams versatility, our teams ability to adapt and really build for the future of human spaceflight, NASAs commercial crew program manager Steve Stich said. With Starliner still under engineering investigation, SpaceX will launch the next crew for NASA as soon as July. Stich said NASA will have until summer to decide whether the crew after that one will be flown by SpaceX or Boeing  or whether Boeing will have to prove itself by flying cargo before people again.  Both retired Navy captains, Wilmore and Williams stressed they didnt mind spending more time in space  a prolonged deployment reminiscent of their military days. But they acknowledged it was tough on their families. NASA astronauts Suni Williams, left, and Butch Wilmore stand together for a photo enroute to the launch pad at Space Launch Complex 41 Wednesday, June 5, 2024, in Cape Canaveral, Fla., for their liftoff on a Boeing Starliner capsule to the International Space Station. (AP Photo/Chris OMeara, File) NASA astronauts Suni Williams, left, and Butch Wilmore stand together for a photo enroute to the launch pad at Space Launch Complex 41 Wednesday, June 5, 2024, in Cape Canaveral, Fla., for their liftoff on a Boeing Starliner capsule to the International Space Station. (AP Photo/Chris OMeara, File) Wilmore, 62, missed most of his younger daughters senior year of high school; his older daughter is in college. Williams, 59, had to settle for internet calls from space to her husband, mother and other relatives. We have not been worried about her because she has been in good spirits, said Falguni Pandya, who is married to Williams cousin. She was definitely ready to come home. Prayers for Williams and Wilmore were offered up at 21 Hindu temples in the U.S. in the months leading up to their return, said organizer Tejal Shah, president of World Hindu Council of America. Williams has spoken frequently about her Indian and Slovenian heritage. Prayers for their safe return also came from Wilmores Baptist church in Houston, where he serves as an elder.  Crowds in Jhulasan, the ancestral home of Williams father, danced and celebrated in a temple and performed rituals during the homecoming.  After returning in the gulf  Trump in January signed an executive order renaming the body of water Gulf of America  Wilmore and Williams will have to wait until theyre off the SpaceX recovery ship and flown to Houston before reuniting with their loved ones. The three NASA astronauts will be checked out by flight surgeons as they adjust to gravity, officials said, and should be allowed to go home after a day or two.  ___ AP journalist Deepa Bharath contributed to this report.  ___ The Associated Press Health and Science Department receives support from the Howard Hughes Medical Institutes Science and Educational Media Group and the Robert Wood Johnson Foundation. The AP is solely responsible for all content.",https://apnews.com/article/nasa-stuck-astronauts-spacex-boeing-419f98f239a25cfb54f970b8522dc1d2,science
SpaceX loses spacecraft after catching rocket booster at the launch pad in latest Starship test,"SpaceX launched its Starship rocket on its latest test flight Thursday, but the spacecraft was destroyed following a thrilling booster catch back at the pad. Elon Musks company said Starship broke apart  what it called a rapid unscheduled disassembly. The spacecrafts six engines appeared to shut down one by one during ascent, with contact lost just 8 1/2 minutes into the flight. The spacecraft  a new and upgraded model making its debut  was supposed to soar across the Gulf of Mexico from Texas on a near loop around the world similar to previous test flights. SpaceX had packed it with 10 dummy satellites for practice at releasing them.  A minute before the loss, SpaceX used the launch towers giant mechanical arms to catch the returning booster, a feat achieved only once before. The descending booster hovered over the launch pad before being gripped by the pair of arms dubbed chopsticks.  A group of people visiting the Turks and Caicos islands captured video of debris from the failed SpaceX rocket flying overhead, as the wreckage left behind a colorful stream of smoke. The thrill of the catch quickly turned into disappointment for not only the company, but the crowds gathered along the southern tip of Texas. It was great to see a booster come down, but we are obviously bummed out about ship, said SpaceX spokesman Dan Huot. Its a flight test. Its an experimental vehicle, he stressed. The last data received from the spacecraft indicated an altitude of 90 miles (146 kilometers) and a velocity of 13,245 mph (21,317 kph).  Musk said a preliminary analysis suggests leaking fuel may have built up pressure in a cavity above the engine firewall. Fire suppression will be added to the area, with increased venting and double-checking for leaks, he said via X.  
        
     The 400-foot (123-meter) rocket had thundered away in late afternoon from Boca Chica Beach near the Mexican border. The late hour ensured a daylight entry halfway around the world in the Indian Ocean. But the shiny retro-looking spacecraft never got nearly that far. SpaceX had made improvements to the spacecraft for the latest demo and added a fleet of satellite mockups. The test satellites were the same size as SpaceXs Starlink internet satellites and, like the spacecraft, were meant to be destroyed upon entry.  Musk plans to launch actual Starlinks on Starships before moving on to other satellites and, eventually, crews.  It was the seventh test flight for the worlds biggest and most powerful rocket. NASA has reserved a pair of Starships to land astronauts on the moon later this decade. Musks goal is Mars. Hours earlier in Florida, another billionaires rocket company  Jeff Bezos Blue Origin  launched the newest supersized rocket, New Glenn. The rocket reached orbit on its first flight, successfully placing an experimental satellite thousands of miles above Earth. But the first-stage booster was destroyed, missing its targeted landing on a floating platform in the Atlantic. ___ The Associated Press Health and Science Department receives support from the Howard Hughes Medical Institutes Science and Educational Media Group and the Robert Wood Johnson Foundation. The AP is solely responsible for all content.",https://apnews.com/article/spacex-elon-musk-starship-e165e81ed2350ce684c7ed8d9357d7ba,science
