Headline,URL,Year,Content,Category
Which filthy johnny foreigner should you blame for Covid-19?,https://rochdaleherald.co.uk/2020/03/31/which-filthy-johnny-foreigner-should-you-blame-for-covid-19/,2020,"All over Britain, McDonald’s branches are silent and your gran might die from Covid-19. The PC libtards say this is a result of complex factors interplaying that mean that a novel virus can spread easily. Everyone interested in the truth knows that’s rubbish. It’s foreigners that have caused this and we’re here to guide you through which foreigners to blame. So buckle up leftard avocado knitters because today, we’re dropping some truth bombs and your feelings are going to be the collateral damage.
Meghan Markle
Meghan only married Prince Harry because she thought she would be the King if she did. Before marrying him she turned him into Princess Harry and then had a child with him to trap him into the relationship. Then, when she realised she wasn’t ever going to be King she took Prince Harry to Woke-ada so they could have sex with Woke-ada’s gay President. The thing is, Woke-ada is so boring it doesn’t even have a McDonald’s so they’ve had to move to Los Angeles but Harry will get really sun burnt there. So Meghan needs to come up with a way of becoming King of England and that way is Covid-19. It’s no coincidence that her and Harry were over here visiting just before it happened and she definitely owns a Microsoft laptop. I mean, join the dots people. Bill Gates invented this thing so Meghan could become King. In the meantime, Harry is talking about doing things like helping the disabled instead of leaving them in a forest to be  eaten by wolves like what would happen in Britain.
The EU
And by the EU we mean the French. The French have a history of inventing diseases. In the 15th Century they invaded Italy and invented Syphilis. Before Syphilis STD’s were just things that would make you itch for a couple of days but would go away. But the French invented one that would make you go mad. They did this because they’re rubbish at fighting wars. Instead of having to fight, French prostitutes would be told have sex with the enemy and all the enemies men would die from it allowing the French to invade. Michel Barnier is that prostitute and he’s now given Covid to Boris in order to invade Britain and popularise accordion music and mime artists. Not only that but, everyone knows that the French are sending infected refugees over here in speed boats to infect us.
And if you still don’t believe us. It was a French flight attendant that had sex with the monkey that invented AIDS in the 1970’s and gave it everyone else.
The Chinese
From the Black death to West Nile Virus and German Measles the Chinese have invented every disease ever (Except AIDS and Syphilis). Not only that but everyone knows they like weird food. Ming Garden’s down the road? My mate Gary once got a meal from there and they’d put an entire cat in it. Katsu Curry? There’s cat in that. So they definitely invented it, it even started there after Bill Gates had infected the US Army with it.
Muslim’s
Obviously, blaming the Jews would be a bit Black Death/Spanish Inquisition. Basically, Muslim’s are deliberately infecting themselves with Covid-19 so they can implement Sharia law. What they do is visit people’s grandma’s and get invited into the house. Whilst your Grandma is making them a cup of tea they’re licking her Werther’s Original’s knowing that when she eats them or offers them to your kids. Your kids will eat them, become infected and die. Avoid this by wrapping your gran’s Werther’s Original’s in bacon. This will render any plan to impose Shari Law void.
Diane Abbot
This Woman can’t even put her shoes on properly so a pair of rubber gloves is going to be beyond her. Plus, once everyone is dead from Covid it means she’ll be able to impose socialism on everyone.",Health
IMPORTANT ADVICE TO STOP SPREAD OF VIRUS,https://rochdaleherald.co.uk/2020/03/05/important-advice-to-halt-spread-of-virus/,2020,"The Rochdale Herald would like to pass on advice regarding the nasty viral infection which has reared its ugly head in the UK recently.
Please read this information and act accordingly. DO NOT IGNORE this information as failure to act will allow the virus to spread.
Be vigilant!",Health
UK moves to a pocket full of posies phase of Coronavirus plan,https://rochdaleherald.co.uk/2020/03/07/uk-moves-to-a-pocket-full-of-posies-phase-of-coronavirus-plan/,2020,"The Government has this morning announced, it has begun the “pocket full of posies” phase of its Coronavirus plan.
Spokesman Bill Board said, “We use the same system that was designed in the 17th century for coordinating these things. Up until now we’ve been in the “Ring a ring ‘o roses” phase. There are are 3 further phases. Atishoo 1 and Atishoo 2 then the phase about all falling down.”
The plans include journalists wearing plague doctor masks when interviewing. Politicians are also expected to increase the frequency they are seen in badly fitting lab coats attempting to look like they know how to use a pipette.
The Government spokesman said, “It’s improving that people don’t panic. Roads must be kept open to allow emergency vehicles through. This will also make it easier for the Government to evacuate the country.”
Elsewhere today various organisations have been setting out their plans for dealing with the virus. The Church of England has said it intends to increase the frequency of prayer sessions whilst the Catholic Church has promised to start burning homosexuals at the stake and ensuring women are kept indoors last their sexual urges cause them to start spreading the virus.
The British Association of Chavpreneurs has also announced it intends to maintain high prices for hand sanitizer and toilet rolls by its members going out and continuing to buy all the stock in Aldi and Lidl and selling it on Ebay.
In other news a local man that failed GCSE Science is now an expert on evolutionary biology and virology. He’ll be releasing his latest paper at a symposium to be held at various branches of Rochdale Wetherspoons later today. Other speakers include various conspiracy theorists whose intellect is too limited to accept evolution. They have taken time out of their busy schedule of shouting, “We won you lost” to attend.
In addition to all of this there are reports that flamethrower manufacturers are struggling to keep up with demand after an Australian TV company revealed flamethrower to be 100% effective against viruses. B&Q is bracing itself.",Health
Disaster as it’s revealed Government only has enough Care badges for 1 in 5 care workers,https://rochdaleherald.co.uk/2020/04/16/disaster-as-its-revealed-government-only-has-enough-care-badges-for-1-in-5-care-workers/,2020,"Undercover reporters for The Rochdale Herald have discovered that the Government only has enough “Care” badges for 1 in 5 care workers as part of its latest scheme to deflect attention away from its total failure to tackle Coronavirus with anything resembling a plan or strategy.
One care worker who wishes to remain anonymous told us, “For 3 weeks now we’ve been warning that we’re not equipped for this. Over Easter weekend 1/3 of the residents in the home I work at died. The Government announced they were doing something and revealed the badges. At first I thought it was great as, whilst I might be completely vulnerable to infection and infecting other residents through lack of PPE I’d always be able to look at my badge and realise I’m valued. Well, when I say valued, they might see more favourably my appeal against deportation after they refused me the right to settle here now they’ve left the EU and I don’t earn enough money to qualify.”
Another care worker told us, “The badges were delivered this morning but I didn’t get one. Looking at it would have made up for the parking ticket I’ve just got for parking in an NHS parking spot whilst I take a resident to hospital to have her broken arm fixed. Still, it’s good to see that the MP that voted against allowing us to park for free whilst dropping elderly relatives off at hospital has his badge on. That provides much succor to me.”
When asked a Government spokesman told us, “Stop being so critical of us. It’s not like we’ve had long enough to prepare. We’ve only been in power 10 years and scientists have only been warning of such a pandemic since 1997. Anyway, imagine if Jeremy Corbyn had won?”
Elsewhere, there are rumours that retired WWII vetran Capt Tom Moore is being investigated by ATOS over his fitness to work. The 99 year old has raised £13m for the NHS. A spokesman said, “He told us he couldn’t work because of chronic arthritis and limited movement. Well, I’ve seen him moving round his garden. We’ll be taking the appropriate legal action. The lazy scum bag will pay for this. Hanging is too good for him.”",Health
Coronavirus equals UK mortality rate of Michael Barrymore’s swimming pool,https://rochdaleherald.co.uk/2020/03/05/coronavirus-equals-uk-mortality-rate-of-michael-barrymores-swimming-pool/,2020,"The Government has announced that as many people in the UK have died from Coronavirus as have been found dead in Michael Barrymore’s swimming
pool
.
A spokesman said, “This is a milestone for this virus in the UK. Earlier today a person died from Coronavirus. That brings the total number of deaths in the UK to 1. To put that in context  that’s equal to the number of people found floating dead in Michael Barrymore’s swimming pool. It is also equal to the number of people that have been shot dead by Oscar Pistorius.”
There are fears that deaths from the virus could increase over the coming weeks. “We’re preparing for the worst. In the coming days we expect it to equal the mortality rate of Princess Diana’s car crash. By next week it could be as lethal as lorry drivers and next month you’re looking at something as lethal as Iain Duncan Smith, the Royal Family and Jim Jones.”
A young boy we interviewed to pad this article out a bit told us, “I’m really scared. I’ve never heard of Michael Barrymore but I’ve watched My Kind of People and was genuinely shocked and saddened. That show spawned Charlotte Church and the X Factor. If Coronavirus is worse than that who knows where it might lead.”
We tried to interview Coronavirus but it declined to meet us. Shame, we fancied 2 weeks in isolation.",Health
Singing Covid19 to the tune of Come On Eileen makes Coronavirus less intimidating says WHO,https://rochdaleherald.co.uk/2020/03/07/singing-covid19-to-the-tune-of-come-on-eileen-makes-coronavirus-less-intimidating-says-who/,2020,"In an effort to stem growing panic, the WHO has released new advice for those concerned about Coronavirus.
Virologist Dr Kevin McRowland released the following statement this morning:
“Studies have found that singing ‘Covid19’ to the tune of Dexy’s Midnight Runners hit song ‘Come On Eileen’ will reduce stress and make the virus seem less intimidating.”
More to follow.",Health
Britain shows appreciation for NHS by funding it properly,https://rochdaleherald.co.uk/2020/03/27/britain-shows-appreciation-for-nhs-by-funding-it-properly/,2020,"Britain has decided to show its appreciation for the NHS by funding it properly.
The nation has made the decision that it doesn’t matter what expensive treatment you and your insurers can personally afford if you catch a disease from someone who cannot afford the same.
As a result, the UK has reaffirmed its belief that free at source healthcare is a right for all.
Britain has also decided that a single health service has an incredible negotiating power, so can buy medicines at a better price for all.
The massive negotiating power it has with suppliers is similar to the power of that sovereign wealth fund the Norwegians set up.
You know, that one they funded with the money from the oil in the North Sea they didn’t piss up against the wall.
That one, worth over £750 billion, that one, that we could have had one like.
That one.
To restore this power, Britain has also decided to reverse the division of the NHS into separate trusts, realising this 1990 decision had its origins in political dogma rather than public health.
Savings are also expected to arise from a reduction in both layers of management and the money those managers spend on professional advisers in an effort to avoid being sued.
This will instead be spent on medical care.
With less professional advisers recommending decisions that involve spending money on professional advisers, it is thought that outsourcing will also stop.
Hospitals are likely to return to the model of having a maintenance staff rather than paying a company £40 to hang a picture in six weeks.
These staff will also receive fair pay and a NHS pension encouraging them to take pride in their work than being precariously “self-employed” gig economy gimps.
With Trusts removed and outsourcing ended, the decision to remove services like mental health provision from the NHS and parcel them up into community interest companies ready to be bought by Americans will also be reversed.
Finally, the nation has decided that it will start listening to experts again, particularly when they warn a plague is coming.",Health
“Could Coronavirus be as deadly as Harold Shipman?” Your Coronavirus questions answered,https://rochdaleherald.co.uk/2020/03/13/could-coronavirus-be-as-deadly-as-harold-shipman-your-coronavirus-questions-answered/,2020,"With Coronavirus fever hitting the nation Rochdale residents had many questions. Professor Frederick Seddon of Rochdale College answers some of them.
Will Coronavirus be as deadly as Harold Shipman?
Harold Shipman killed between 250 and 300 people. The latest Government predictions are that 5000 to 10000 people could get Coronavirus. Given a mortality rate of 3.6% this means that we can expect 180-360 deaths. To put that in context, Flu has a mortality rate of 0.1%. 5-10 people would be expected to be dead given 5000 – 10000 people infected. So yes, Coronavirus will be deadlier than Harold Shipman.
If the shops run out of soap can I make my own?
Yes. There are methods available on the internet to do this. One thing to bear in mind is that you’ll need a ready supply of fat. The fat clumps together as it doesn’t like water so it helps pus the virus off your skin. The cheapest option will be to use fat from Coronavirus victims. Just make sure the corpses are quite fresh.
How should I deal with elderly relatives?
At Rochdale College we’ve found the best way of dealing with them is by using a pillow. It tends to muffle the screaming as well which is always useful.
I’m worried that football will be cancelled and I’ll finally have an excuse to stop going as I’ve hated it for years. How should I handle this?
Tell everyone you’ve got Coronavirus then fake your own death.
Am I a dick head?
Yes Barry, yes you are.",Health
Trump gives a shot in the arm to 2020 Darwin Awards,https://rochdaleherald.co.uk/2020/04/25/trump-gives-a-shot-in-the-arm-to-2020-darwin-awards/,2020,"President Donald Trump has thrown an unexpected and much appreciated lifeline to the 2020 Darwin Awards.
The well-known website which describes itself as  a “salute the improvement of the human genome by honoring those who accidentally remove themselves from it in a spectacular manner” was started in 1993 and has featured many incredible example of human stupidity. Past winners have elected to exit the mortal coil by pissing on live rails, posing for selfies on precipices and playing chicken with 800 tonne freight trains.
However, with the worldwide lockdown imposed to combat coronavirus, hundreds of thousands of potential Darwin nominees have been confined to their homes, greatly reducing their creative scope for self-destruction. Had the Herald bothered to contact Wendy Northcutt, curator of the awards, she probably would have told us, “It’s looking pretty grim for this year to be honest. Sure, many thousands or unfortunate souls have died from this horrible virus, but these were normal, decent people. There just aren’t enough total fucking dickheads playing on busy roads, headbutting trains or bungee jumping with steel cables. Unless they get back out there and start feeding themselves balls-first into heavy machinery soon, we may have to cancel this years awards through lack of interest. Yes, I mean the honourable mentions too.”
We imagine Ms Northcut would have continued, “President Trump has always tried hard to keep us afloat. His support base amongst the trigger-happy members of the NRA has produced a steady trickle of gun cleaning incidents; we always consider those for a nomination. More recently he kindly urged thousands of morons to take to the streets and protest the lockdown, but although many have risen to the call, it will be hard from us to distinguish the fuckwits from the innocent victims they help kill.”
But at a press conference yesterday, President Tide Pod surprised the world with the brilliant suggestion of injecting industrial strength disinfectant directly into the bodies of infected patients, a strategy so brilliant in that it will neutralise the virus by depriving it of a living host. Total eradication could be further guaranteed by scorching the lungs with artificial sunlight.
“That man’s a genius!” Northcutt didn’t actually say because we never spoke to her. “We’ve been saying for years that the human gene pool needs a little chlorine. Trump has listened and, well, come up trumps. After only hours the Emergency Medical Hotline in Maryland has received over 100 calls from potential nominees. It looks like this year could actually produce a bumper crop. Thank you, Mr President!”
The Herald has contacted a number of leading medical experts, cleaning product manufacturers and other clever bods for comment, and the response has been unanimous.
“Under no circumstances whatsoever should anyone consider injecting or ingesting cleaning products. Don’t even do it sarcastically. Put the fucking stuff down and leave it to the medical professionals to do their job!”
“And stay indoors!”",Health
Coronavirus causes charmer to consider condoms,https://rochdaleherald.co.uk/2020/03/23/coronavirus-causes-charmer-to-consider-condoms/,2020,"Since moving to London, St Cuthbert’s alumnus Ben Green has prided himself on, in his own words, “spreading his chutney round Putney”.
Claiming to have graduated one of Rochdale’s leading Catholic schools, he has for several years used this to justify what his nan calls “forgetting to wear his raincoat”.
Whilst Green was an early adopter for protective Tesco apparel, wearing overalls and a mask to pick up his resupplies of Strongbow Dark Fruits, he has until now persisted with his love for bareback riding at the rodeo.
However, all of that could be about to change.
“I have long been confident that when I shoot, I won’t score, whether on or off the pitch,” explained the Fez Club 5-aside captain, “but I realise now that confidence was based on a world before coronavirus.”
Green had initially enjoyed the increased opportunities from the virus, for example asking girls if they would like to be his “Quaran-queen” or indeed whether they would like a rim job if they were short on Andrex.
But increased media focus on the potential for disease transmission has caused Green to reconsider his approach to his occasional seconds of intimacy.
“Now, with working from home increasingly prevalent, the chances of a girl working out exactly where I live have increased, and with that, the potential for consequences.”
As such, Green has decided to learn how to put condoms on in case he accidentally sires and abandons a series of children with different women, and is consequently forced to assume the office of Prime Minister at this time of national crisis.  He remains untested for STDs.",Health
Virus tests increase to 1 million a day as Matt Hancock includes tests he’s thought about,https://rochdaleherald.co.uk/2020/05/04/virus-tests-increase-to-1-million-a-day-as-matt-hancock-includes-tests-hes-thought-about/,2020,"The UK government has announced that Covid-19 testing has now far surpassed the target figure, coming in at 1 million a day.
Health Secretary, Matt Hancock, explained the new figures have been broadened to include all the tests he’s thought about.
Speaking at the daily briefing Hancock told media figures, “My imagination is an incredibly powerful tool in getting control of this virus. We now have the capacity to think about over a million tests a day and that means they’re as good as done. Not only that but I can picture the results being great, so they are.”
Home Secretary, Priti Patel has faced criticism as some suggest that imagined tests are not the same as physical, corporeal ones. In response Patel argued, “I’m sorry that you’re wrong and made yourself look like a complete dickhead but the numbers are actually very clear. Due to the efficient imagination of Matt Hancock testing has increased by two-hundred and ninety five hundred thousand, four hundred and two thousand five percent.”
The NHS have reported a huge increase of spinal injuries following the announcement as Conservatives attempt to pat themselves on the back.",Health
"Well I’ve never caught anything off my kids before, Facebook mum lies",https://rochdaleherald.co.uk/2020/05/21/well-ive-never-caught-anything-off-my-kids-before-facebook-mum-lies/,2020,"Before 2020, Rochdale mum Di Coughlan had rarely posted anything other than pictures of her adorable children and grimacing husband.
That all changed a couple of months ago, when a new profile filter “#Stay Home – It Could Save Lives” appeared, alongside a seemingly never ending set of rants about such topics as people going to the park at the same time as Di wanted to go there with her kids.
She was also vexed by the queues of people trying to get into Tesco when she was trying to get into Tesco, the people walking around the street when she was walking around her street, and the noise of her neighbours’ TV which forced her to turn Netflix up.
It seemed everyone was getting in the way of her normal routing, stopping her from just “Di-ing”.
However, as the end of the Easter Holiday this was replaced with tales of how Ms Couglan is “beyond appalled” at the “so called Teachers Unions telling the governments what teachers want to do”.
She was quite sure that many “wise teachers” would #resist the “politicisation of the opening of schools.”
Still sporting her “#Stay Home” filter, she informed several of her friends that she had categorically never caught so much as a cold from her kids, so they should go back to school.
Former friend Mehdi Al-Professional told the Herald “I just asked her whether she was sure that was true, and she banned and blocked me.
I mean Sebastian is a perpetually snot nosed feral creature and I’m sure I’ve had about five colds off him last year, so it seemed far fetched.”
However, having received a letter from Ms Coughlan’s lawyers, the Herald can inform you that the notion that her children are walking little petri dishes prone to licking doorknobs is false.
Just because every mewling ball of sick and pus you ever encountered in primary school is an incredibly obvious vector for symptomless transmission does not mean they should be drawing on Di’s walls in crayon for a second longer than is necessary.
So there, lefty councils and unions.",Health
Goveid-19 now ‘out of control’ in UK.,https://rochdaleherald.co.uk/2020/07/12/goveid-19-now-out-of-control-in-uk/,2020,"A new, highly infectious virus – Goveid-19 – has reached pandemic proportions throughout the UK, an investigation by The Rochdale Herald has revealed.
Goveid-19 was first detected during the Conservative Party leadership election campaign in 2016 but was not at the time thought to be anything other than a minor irritant. The first person infected was Michael Gove, after whom the virulent disease has been named. The first sign of infection was a loss of his charisma and he wound up having as much as a used condom floating in the piss-filled gutter of a public house car park in South London.
Gove transmogrified into a golem, seemingly fabricated entirely out of smegma and was cursed with viscid, glistening perspiration. He was demonically given the ability to perambulate and gifted with a semblance of speech while remaining unable to tell the truth in any way, shape or form.
Goveid-19 is now spreading rapidly throughout the population. Public Health England have asked the public to be alert for the following symptoms:
Should you develop any of these symptoms, please self-isolate for the rest of your life. There is no cure.",Health
Thousands come together for eye testing,https://rochdaleherald.co.uk/2020/06/07/thousands-come-together-for-eye-testing/,2020,"Thousands of people have come together in the name of ophthalmic health this weekend. Many even brought their own testing kits.
One attendee told us, “It’s great to see so many people out testing their eyesight before driving home. I’ve read at least 40 eye test charts at various distances and can confirm that I’m ok to drive.”
Another told us, “My eyesight is very important to me. The other week I attended one of these mass tests on my own street. We all sang, We’ll meet again. Then we tested various cakes and read the letters V and E from various distances. It’s nice to be able to get together in the town for a bit of mass testing.”
A third one, Bill Board told us, “Last week I tested my eyesight by going to the beach and reading the writing on several distant ships. It’s nice to be able to do this closer to home.”
Bill served in the Army for 23 years before leaving, buying a 3 bedroom semi-detached house that is now worth £250,000. He has 2 cats, a collection of antique dart boards and type II diabetes.
Elsewhere McDonald’s has been inundated with people attending eye tests at its drive-thru’s. One employee told us, “We’ve been really busy. Loads of people turned up yesterday and parked at various distances from the menu and read items off it.”",Health
“Operation Cumshot” – UK gov commits to spunking £100bn on wizard wheeze,https://rochdaleherald.co.uk/2020/09/10/operation-cumshot-uk-gov-commits-to-spunking-100bn-on-wizard-wheeze/,2020,"The initiative, the budget for which totals almost that of the entire NHS England budget for 2019-2020, has been nicknamed “Operation Cumshot”. This is due to its obvious objective of spunking £100bn over the faces of the usual Conservative party cronies.
“I’m delighted!” Anthony Farquar-Hunt, the 3rd Earl of Little Shittington, told The Rochdale Herald.
“My bank account is going to look, to all intents and purposes, like a plasterer’s radio once good old Boris has spaffed his load all over it.”
Planned spending for the Department of Health and Social Care by NHS England is £140.4bn in 2019/20.",Health
Wanted Dead Or Alive: Dengue-Carrying Mosquitoes!,https://adobochronicles.com/2025/02/17/wanted-dead-or-alive-dengue-carrying-mosquitoes/,2025-02-17T02:16:09-08:00,"by Melchor Vergara, AC team member Ah, the Barangay—the pinnacle of Filipino ingenuity! Where else can you find government programs that mix public service with a game show-like twist? Enter Mandaluyong’s “May Piso sa Mosquito” campaign, where citizens are rewarded for capturing Dengue-carrying mosquitoes. A noble cause, but one that immediately raises some hard-hitting investigative questions. First, how exactly will Barangay officials confirm a mosquito is a Dengue carrier? Will there be a rapid test kit for bloodsucking insects? A mosquito interrogation chamber? Second, what if the mosquito was smuggled in from another Barangay? Will we see an underground mosquito trafficking ring? Third, are all mosquitoes eligible—dead or alive? Because if so, expect an army of entrepreneurs reviving the dried-up mosquitoes from their electric zappers. At this rate, Barangays may soon reward citizens for catching potholes, loose electrical wires, and uncollected garbage. Who needs taxes when you can crowdsource governance one peso at a time?",Health
Yes To Senator Bato’s Question On Drug Testing For Bald Persons,https://adobochronicles.com/2024/09/16/yes-to-senator-batos-question-on-drug-testing-for-bald-persons/,2024-09-16T13:11:39-07:00,"Senator Ronald “Bato” dela Rosa’s recent query about whether bald men like himself can undergo hair follicle drug tests had the Senate floor and the Internet world buzzing with laughter. Imagine the disbelief on Bato’s face when drug labs confirm that, yes, even those with shiny domes can be tested—just not from the head. Apparently, body hair, whether it’s from arms, legs, or other areas (ahem), is just as reliable for testing. You could almost see Bato picturing the lab techs awkwardly plucking chest hairs. Bald men everywhere now breathe a collective sigh of relief or disappointment as the case may be, knowing their lack of locks won’t exempt them from scrutiny. So, dear senators, don’t think you’re off the hook just because you’re follicly challenged! In the battle against drugs, even body hair has your back—or, in this case, your chest! Check this out, dear readers: https://blog.cansfordlabs.co.uk/bald-as-a-coot-you-can-still-be-hair-tested.-heres-why",Health
Dr. Leachon’s Warning About Lechon Melts In Its Own Cholesterol,https://adobochronicles.com/2024/12/23/dr-leachons-warning-about-lechon-melts-in-its-own-cholesterol/,2024-12-23T12:55:59-08:00,"Dr. Tony Leachon, the self-proclaimed guardian of Filipino health, seems to have taken a comedic detour from medical wisdom to misinformation central. His latest crusade? Declaring war on lechon, the star of every Filipino noche buena. According to the good doctor, a slice of crispy pork belly is a one-way ticket to a PhilHealth-less future. It’s a bold statement, considering most Filipinos would probably trade a lifetime of health coverage for one bite of perfectly roasted skin. But Dr. Leachon didn’t stop there—he also found himself lost in translation regarding an Iglesia Ni Cristo rally, hilariously misinterpreting its purpose. Imagine promoting a religious event like it’s a cholesterol-awareness campaign! Maybe he thought they were gathering to fast for health reform? While his passion for health is admirable, his penchant for drama and confusion has turned him into a sitcom character. Someone give this man a reality check—or a slice of lechon.",Health
VP Sara Should Challenge Dad To Undergo Fentanyl Overdose Test!,https://adobochronicles.com/2024/10/31/vp-sara-should-challenge-dad-to-undergo-fentanyl-overdose-test/,2024-10-31T17:06:31-07:00,"Ah, the VP’s grand hair follicle test challenge—a bold new way to display “leadership” in the 2025 elections! It’s like a plot twist straight out of a reality TV show: Survivor: Drug Test Edition. One wonders if she’s aware that the real intrigue here isn’t which candidate has the cleanest follicles, but rather, who’s daring enough to call her bluff. To those who say VP Sara’s enthusiasm for these follicular deep dives would be more convincing if she herself underwent a drug and psychiatric test, I say—perhaps her father could join in on the fun! Imagine it: Rodrigo Duterte, the comeback king of Davao City politics, throwing his hat (and follicles) into the ring. After all, given his own history of fentanyl use, shouldn’t he lead by example? Just to make sure that he’s, you know, fully in control and free from any, shall we say, extra help? (Fentanyl is 50x more potent than heroin and when misused the consequences can be fatal.) Ultimately, it’s quite the hair-raising affair. But will it give voters the insight they truly need, or merely add to the circus? Because, as with most things in Philippine politics, the test of genuine integrity still seems worlds away.",Health
Davao Mayor Basté Duterte Barks At The Wrong Tree.,https://adobochronicles.com/2024/06/17/davao-mayor-baste-duterte-barks-at-the-wrong-tree/,2024-06-17T15:05:29-07:00,"In a stunning display of political ineptitude, Davao City Mayor Basté Duterte has managed to bite the very hand that feeds his political fortunes by attacking Senator Bong Go, his father’s most-trusted ally. Fresh from delivering perplexing orations at the Maisug rallies, Basté decided to channel his inner Don Quixote at the Angeles City rally, tilting at the very windmills that built his family’s political empire. It’s almost endearing, watching Basté flail aimlessly at an underdog beloved for his Malasakit Centers—a lifeline for countless Filipinos. But alas, our dear mayor seems to have mistaken the political arena for a sandbox squabble. If only he could redirect his energy toward meaningful issues, assuming he can find one that doesn’t involve shooting himself in the foot. Maybe next time, Basté, try attacking a real problem, not the allies shoring up your shaky pedestal.",Health
A U.S. Operation Worth Philippine Congress Investigation,https://adobochronicles.com/2024/06/15/a-u-s-operation-worth-philippine-congress-investigation/,2024-06-15T02:54:02-07:00,"Why should Philippine Congress waste its time on trivial matters like the PDEA leaks or the citizenship of a Tarlac mayor when there’s real international intrigue afoot? Instead of these futile hearings, Congress should turn its attention to the recent revelation about the Trump-era Pentagon’s clandestine operation to spread anti-vaccine sentiments in the Philippines. According to credible sources, a secretive campaign aimed to harm Chinese interests has specifically focused on the Philippines. Could this have cost thousands of Filipino lives during the Covid-19 pandemic? Now, wouldn’t it be more productive to investigate what could be considered a crime against humanity? Perhaps Congress should put aside its local squabbles and address issues with actual global impact. After all, determining the real damage caused by this operation might actually save lives in the future. So, Congress, how about focusing on something that really matters for a change?",Health
The “Ethics” Of Dr. Ethel Pineda,https://adobochronicles.com/2024/07/20/the-ethics-of-dr-ethel-pineda/,2024-07-20T02:17:06-07:00,"Ah, the revered medical community, paragons of professionalism and ethics, save for the occasional Dr. Ethel Pineda. In a stunning display of dedication, she has morphed into a master of manufactured intrigue, conjuring health crises where none exist. The audacity to question President Bongbong Marcos’ well-being—citing some archaic legal provision—is comedy gold. Unlike her idol Duterte, who vanished from the public eye with Houdini-like flair, Marcos remains a visible and vibrant leader. Yet, Pineda’s political machinations masquerade as medical and legal concerns. One might suggest she choose between her Hippocratic Oath and her political fervor, but alas, such a duality seems beyond her grasp. Instead, she tramples on principles of privacy and confidentiality, desperately seeking a scandal. For someone entrusted with the sanctity of medical ethics, Pineda has become an exemplar of how not to blend politics with profession, ensuring laughter at her expense and disbelief in her intentions. ( Melchor Vergara) contributed to this report.",Health
Giving A Local Name To New Covid 19 Variants,https://adobochronicles.com/2024/05/19/giving-a-local-name-to-new-covid-19-variants/,2024-05-19T03:36:20-07:00,"As the relentless march of Covid-19 variants continues, perhaps it’s time we borrow a page from the Philippine weather bureau and bestow them with local names. After all, the latest variant dubbed FLiRT (a charming, if inappropriate, acronym) could be rebranded as the “Malandi variant.” This would certainly grab attention, adding a touch of cultural flavor to our scientific discourse. Imagine the public service announcements: “Stay vigilant against Malandi!” It’s a perfect blend of humor and caution, ensuring that even our pandemics are unmistakably Filipino. Moreover, such names could spark creative public health campaigns. Instead of drab, clinical terms, we could have a gallery of colorful, memorable names that resonate more deeply with the populace. While the thought is admittedly absurd, it’s a reflection of how we might find levity in crisis, even if it means transforming a global pandemic into a uniquely Filipino saga.",Health
Should U.K. Conservatives Rethink Policies On Compulsory Military Training And Marijuana?,https://adobochronicles.com/2024/05/29/should-u-k-conseratives-rethink-policies-on-compulsory-military-training-and-marijuana/,2024-05-29T18:24:48-07:00,"( Brian Neyra contributed to this report) The Conservative proposal for compulsory military training or community service faces significant opposition from young people, posing a potential hurdle in the upcoming U.K. elections. A recent survey shows that 73% of students feel their views are undervalued by politicians, and with 89% registered to vote and 87% intending to do so, their discontent could critically impact election outcomes. To address this, the Conservatives might consider more progressive policies, such as the legalization of recreational marijuana. While medicinal marijuana has been legal since 2018, the U.K. lags behind many regions that have embraced broader legalization. Adopting such a policy could resonate with younger voters and mitigate the backlash against compulsory service. The issue underscores the importance of engaging with and valuing the perspectives of the younger electorate, whose priorities could significantly shape the political landscape.",Health
11th Anniversary: The Adobo Chronicles “Hoax” That Sparked Worldwide News Headlines And Academic Research,https://adobochronicles.com/2024/06/01/11th-anniversary-the-adobo-chronicles-hoax-that-sparked-worldwide-news-headlines-and-academic-research/,2024-06-01T04:51:52-07:00,"In 2014, The Adobo Chronicles published a made-up story that the American Psychiatric Association had officially declared “selfies” as a mental disorder. The “hoax” sparked worldwide new headlines and was even translated into different languages. It also prompted academic researchers to explore the so-called condition and published their work in medical journals. As we always say, sometimes, life imitates satire. Read the viral story again: https://adobochronicles.com/2014/03/31/american-psychiatric-association-makes-it-official-selfie-a-mental-disorder/",Health
"Blogger Rejects Medical Expert’s Advice, Relies on Self-Prescribed ‘Liquid Remedies’",https://adobochronicles.com/2024/05/06/blogger-rejects-medical-experts-advice-relies-on-self-prescribed-liquid-remedies/,2024-05-06T05:00:38-07:00,"In a bold move, journalist-blogger Krizette Laureta Chu has publicly dismissed the advice of renowned infectious disease expert Dr. Edsel Salvana. Despite Salvana’s offer to assist Chu with her undisclosed respiratory illness, she adamantly declared she doesn’t require further medical guidance from him. Chu, a staunch supporter of former President Rodrigo Duterte, seemed to imply that her loyalty to the Duterte camp grants her immunity from conventional medical wisdom. She took to social media to share a photo of various liquids and unconventional remedies she’s been consuming, opting for her own treatment regimen over professional advice. While rumors swirl of a falling out between the two Duterte supporters, neither party is willing to acknowledge any rift. Chu’s defiant stance serves as a stark reminder of the dangers of dismissing expert advice in favor of unverified remedies, even in the face of serious health concerns.",Health
